creator,segment,video_title,upload_date,duration_min,views,likes,comments,subscriber_proxy,creator_consistency_trait,base_interval_days,upload_interval_days,engagement_rate,views_per_minute,rolling_avg_views_3,rolling_avg_engagement_3,consistency_index,consistency_group
MindMosaic,podcast,MindMosaic Episode 15,2026-01-23,25.7,159857,11123,2819,269457,0.46,4.7,4.0,0.08721544880737159,6220.11673151751,212059.0,0.08058289102134651,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 16,2026-02-04,17.7,107980,6529,1886,269457,0.46,4.7,12.0,0.07793109835154659,6100.5649717514125,168162.33333333334,0.08065346909663777,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 17,2026-02-05,27.4,281463,10914,4335,269457,0.46,4.7,1.0,0.054177636136898986,10272.372262773722,183100.0,0.07310806109860572,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 18,2026-02-06,19.7,165720,11192,2963,269457,0.46,4.7,1.0,0.08541515809799662,8412.182741116752,185054.33333333334,0.07250796419548072,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 19,2026-02-07,25.8,272534,13078,4522,269457,0.46,4.7,1.0,0.0645790983877241,10563.333333333334,239905.66666666666,0.06805729754087324,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 20,2026-02-21,29.4,103564,5896,1155,269457,0.46,4.7,14.0,0.06808350392028117,3522.5850340136058,180606.0,0.07269258680200062,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 21,2026-02-22,20.8,247653,9854,2955,269457,0.46,4.7,1.0,0.051721562024283976,11906.39423076923,207917.0,0.06146138811076309,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 22,2026-03-04,32.4,205936,13019,2464,269457,0.46,4.7,10.0,0.07518355217154844,6356.04938271605,185717.66666666666,0.06499620603870453,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 23,2026-03-05,30.4,227954,10304,2118,269457,0.46,4.7,1.0,0.05449345043298209,7498.486842105263,227181.0,0.06046618820960484,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 24,2026-03-19,27.5,244616,9385,4161,269457,0.46,4.7,14.0,0.0553765902475717,8895.127272727274,226168.66666666666,0.061684530950700735,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 25,2026-03-20,29.6,263785,18442,3232,269457,0.46,4.7,1.0,0.08216539985215232,8911.655405405405,245451.66666666666,0.06401181351090203,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 26,2026-03-21,26.3,258272,13084,3468,269457,0.46,4.7,1.0,0.06408747367116838,9820.22813688213,255557.66666666666,0.06720982125696413,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 27,2026-04-07,30.6,246650,15414,3173,269457,0.46,4.7,17.0,0.07535779444557064,8060.457516339869,256235.66666666666,0.07387022265629711,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 28,2026-04-08,27.6,192906,11864,2168,269457,0.46,4.7,1.0,0.07274009102879123,6989.347826086956,232609.33333333334,0.0707284530485101,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 29,2026-04-09,24.5,167488,7914,1874,269457,0.46,4.7,1.0,0.05844000764233855,6836.244897959184,202348.0,0.06884596437223346,0.13492747102168393,Low consistency
MindMosaic,podcast,MindMosaic Episode 30,2026-04-10,22.0,120564,4612,2174,269457,0.46,4.7,1.0,0.05628545834577486,5480.181818181818,160319.33333333334,0.06248851900563488,0.13492747102168393,Low consistency
StudyStream,education,StudyStream Episode 1,2025-03-20,20.2,243122,19830,3800,295741,0.434,9.05,,0.09719400136556955,12035.742574257427,243122.0,0.09719400136556955,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 2,2025-03-22,28.5,199210,13624,2587,295741,0.434,9.05,2.0,0.08137643692585714,6989.824561403509,221166.0,0.08928521914571334,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 3,2025-03-23,30.6,166665,9576,3310,295741,0.434,9.05,1.0,0.07731677316773168,5446.56862745098,202999.0,0.08529573715305279,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 4,2025-04-04,24.1,245153,17085,3009,295741,0.434,9.05,12.0,0.08196514013697569,10172.323651452281,203676.0,0.08021945007685484,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 5,2025-04-11,26.1,179365,8555,2104,295741,0.434,9.05,7.0,0.05942630948066791,6872.222222222222,197061.0,0.07290274092845843,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 6,2025-05-03,24.8,220418,11498,3148,295741,0.434,9.05,22.0,0.06644647896269815,8887.822580645161,214978.66666666666,0.06927930952678059,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 7,2025-06-01,38.6,121726,8299,1378,295741,0.434,9.05,29.0,0.0794982173077239,3153.523316062176,173836.33333333334,0.06845700191702998,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 8,2025-06-02,28.9,330152,26186,3668,295741,0.434,9.05,1.0,0.09042501635610264,11423.944636678201,224098.66666666666,0.07878990420884156,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 9,2025-06-06,33.0,314111,16126,3977,295741,0.434,9.05,4.0,0.0639996689068514,9518.515151515152,255329.66666666666,0.07797430085689265,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 10,2025-06-09,25.7,224321,14073,3801,295741,0.434,9.05,3.0,0.0796804579152197,8728.443579766537,289528.0,0.07803504772605792,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 11,2025-06-30,25.6,295419,13507,3874,295741,0.434,9.05,21.0,0.05883507831249852,11539.8046875,277950.3333333333,0.06750506837818987,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 12,2025-07-30,17.8,260105,20377,4117,295741,0.434,9.05,30.0,0.09416966225178293,14612.640449438202,259948.33333333334,0.07756173282650038,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 13,2025-08-04,23.9,253309,16354,3295,295741,0.434,9.05,5.0,0.07756929283997016,10598.702928870294,269611.0,0.07685801113475053,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 14,2025-08-05,29.2,202214,11862,2160,295741,0.434,9.05,1.0,0.06934237985500509,6925.13698630137,238542.66666666666,0.08036044498225271,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 15,2025-08-16,23.5,232219,11350,4597,295741,0.434,9.05,11.0,0.06867224473449632,9881.659574468085,229247.33333333334,0.07186130580982386,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 16,2025-09-09,25.5,261856,18364,4906,295741,0.434,9.05,24.0,0.0888656360747892,10268.862745098038,232096.33333333334,0.07562675355476355,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 17,2025-10-04,24.4,248131,16531,4535,295741,0.434,9.05,25.0,0.08489870270139563,10169.303278688525,247402.0,0.08081219450356038,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 18,2025-10-15,28.7,264499,13006,3555,295741,0.434,9.05,11.0,0.06261271309154288,9215.993031358885,258162.0,0.0787923506225759,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 19,2025-11-15,35.7,765403,51545,9916,295741,0.434,9.05,31.0,0.08029887523304717,21439.85994397759,426011.0,0.07593676367532858,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 20,2025-11-26,22.2,181111,9080,2363,295741,0.434,9.05,11.0,0.06318224735107199,8158.153153153154,403671.0,0.06869794522522067,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 21,2026-01-03,26.9,166995,8502,3316,295741,0.434,9.05,38.0,0.07076858588580497,6207.9925650557625,371169.6666666667,0.07141656948997471,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 22,2026-01-15,26.7,176079,11314,2600,295741,0.434,9.05,12.0,0.07902134837203754,6594.7191011235955,174728.33333333334,0.07099072720297149,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 23,2026-01-20,30.7,382700,28845,5041,295741,0.434,9.05,5.0,0.08854455186830415,12465.798045602605,241924.66666666666,0.07944482870871555,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 24,2026-01-21,28.3,192172,13400,3882,295741,0.434,9.05,1.0,0.08992985450533897,6790.530035335689,250317.0,0.08583191824856022,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 25,2026-02-21,39.0,187715,13809,2333,295741,0.434,9.05,31.0,0.08599206243507444,4813.205128205128,254195.66666666666,0.08815548960290585,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 26,2026-03-17,36.9,216571,13100,3419,295741,0.434,9.05,24.0,0.07627521690346353,5869.132791327914,198819.33333333334,0.08406571128129231,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 27,2026-04-03,26.5,310885,17190,5147,295741,0.434,9.05,17.0,0.07184971934959873,11731.509433962265,238390.33333333334,0.07803899956271224,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 28,2026-04-04,27.2,193159,12093,3099,295741,0.434,9.05,1.0,0.07865023115671545,7101.433823529412,240205.0,0.0755917224699259,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 29,2026-04-05,28.0,189201,8842,3942,295741,0.434,9.05,1.0,0.06756835323280533,6757.178571428572,231081.66666666666,0.0726894345797065,0.07934058909792827,Low consistency
StudyStream,education,StudyStream Episode 30,2026-04-10,26.7,250888,18841,3296,295741,0.434,9.05,5.0,0.08823459073371386,9396.554307116105,211082.66666666666,0.07815105837441154,0.07934058909792827,Low consistency
TheExplainer,education,TheExplainer Episode 1,2025-09-20,6.2,114297,8147,1451,257097,0.657,5.69,,0.08397420754700473,18435.0,114297.0,0.08397420754700473,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 2,2025-09-28,10.9,146496,11278,1596,257097,0.657,5.69,8.0,0.08787953254696373,13440.0,130396.5,0.08592687004698424,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 3,2025-10-01,13.9,74105,6924,1116,257097,0.657,5.69,3.0,0.10849470346130491,5331.294964028777,111632.66666666667,0.09344948118509112,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 4,2025-10-03,5.1,118629,9663,2181,257097,0.657,5.69,2.0,0.09984067976633032,23260.58823529412,113076.66666666667,0.09873830525819965,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 5,2025-10-21,17.0,111065,7373,2103,257097,0.657,5.69,18.0,0.08531940755413496,6533.235294117647,101266.33333333333,0.09788493026059004,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 6,2025-11-06,4.8,139660,11803,2605,257097,0.657,5.69,16.0,0.10316482887011313,29095.833333333336,123118.0,0.09610830539685948,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 7,2025-11-07,12.4,159691,13657,2605,257097,0.657,5.69,1.0,0.1018341672354735,12878.306451612903,136805.33333333334,0.09677280121990721,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 8,2025-11-14,14.0,159907,9813,3031,257097,0.657,5.69,7.0,0.08032168698055744,11421.92857142857,153086.0,0.09510689436204804,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 9,2025-11-24,9.6,105603,9341,1235,257097,0.657,5.69,10.0,0.10014867001884416,11000.3125,141733.66666666666,0.0941015080782917,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 10,2025-11-26,11.1,164066,15186,2492,257097,0.657,5.69,2.0,0.10774932039545061,14780.720720720721,143192.0,0.09607322579828408,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 11,2025-12-05,11.4,144289,9531,2376,257097,0.657,5.69,9.0,0.08252188316503684,12656.929824561403,137986.0,0.09680662452644388,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 12,2025-12-06,10.6,131433,11847,1466,257097,0.657,5.69,1.0,0.1012911521459603,12399.33962264151,146596.0,0.09718745190214924,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 13,2025-12-08,11.7,185358,12948,3050,257097,0.657,5.69,2.0,0.08630865676151016,15842.564102564103,153693.33333333334,0.0900405640241691,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 14,2025-12-23,18.3,166311,9774,3247,257097,0.657,5.69,15.0,0.07829307742722971,9088.032786885246,161034.0,0.08863096211156672,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 15,2026-01-06,8.2,99551,8643,1071,257097,0.657,5.69,14.0,0.09757812578477364,12140.365853658537,150406.66666666666,0.08739328665783784,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 16,2026-01-07,11.4,140633,9850,2297,257097,0.657,5.69,1.0,0.08637375295983162,12336.228070175439,135498.33333333334,0.08741498539061165,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 17,2026-01-09,7.6,165807,9146,1708,257097,0.657,5.69,2.0,0.06546165119687347,21816.71052631579,135330.33333333334,0.08313784331382625,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 18,2026-01-11,12.3,112932,8656,2015,257097,0.657,5.69,2.0,0.0944904898523005,9181.463414634145,139790.66666666666,0.0821086313363352,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 19,2026-01-13,7.6,107504,7929,1572,257097,0.657,5.69,2.0,0.08837810686114005,14145.263157894737,128747.66666666667,0.08277674930343802,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 20,2026-01-14,19.8,92863,8435,1585,257097,0.657,5.69,1.0,0.10790088625179027,4690.050505050505,104433.0,0.09692316098841029,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 21,2026-02-05,16.0,86650,8496,1005,257097,0.657,5.69,22.0,0.10964800923254472,5415.625,95672.33333333333,0.10197566744849168,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 22,2026-02-13,17.0,133174,13014,1905,257097,0.657,5.69,8.0,0.11202637151395918,7833.764705882353,104229.0,0.10985842233276472,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 23,2026-02-22,4.3,111454,11100,1583,257097,0.657,5.69,9.0,0.11379582608071491,25919.53488372093,110426.0,0.11182340227573961,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 24,2026-03-01,18.7,199659,12913,2441,257097,0.657,5.69,7.0,0.07690111640346792,10676.951871657755,148095.66666666666,0.100907771332714,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 25,2026-03-09,10.8,127522,11993,1893,257097,0.657,5.69,8.0,0.10889101488370634,11807.592592592591,146211.66666666666,0.09986265245596306,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 26,2026-03-10,9.3,201402,12611,3793,257097,0.657,5.69,1.0,0.08144904221407931,21656.129032258064,176194.33333333334,0.08908039116708451,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 27,2026-03-20,14.0,187864,16770,3079,257097,0.657,5.69,10.0,0.1056562193927522,13418.857142857143,172262.66666666666,0.09866542549684594,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 28,2026-03-25,14.0,100292,5569,1941,257097,0.657,5.69,5.0,0.07488134646831253,7163.714285714285,163186.0,0.08732886935838136,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 29,2026-03-29,16.7,148157,8809,1680,257097,0.657,5.69,4.0,0.0707965199079355,8871.676646706586,145437.66666666666,0.08377802858966675,0.1463291571110607,High consistency
TheExplainer,education,TheExplainer Episode 30,2026-04-10,12.9,164819,12188,1994,257097,0.657,5.69,12.0,0.0860459049017407,12776.666666666666,137756.0,0.0772412570926629,0.1463291571110607,High consistency
ThinkCast,podcast,ThinkCast Episode 1,2025-12-17,17.4,152290,5539,2539,228771,0.695,3.45,,0.0530435353601681,8752.298850574713,152290.0,0.0530435353601681,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 2,2025-12-23,25.7,116336,6733,1486,228771,0.695,3.45,6.0,0.07064881034245633,4526.692607003891,134313.0,0.06184617285131222,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 3,2025-12-24,22.3,136859,4983,1276,228771,0.695,3.45,1.0,0.04573319986263234,6137.174887892376,135161.66666666666,0.05647518185508559,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 4,2025-12-28,31.2,91646,3545,1509,228771,0.695,3.45,4.0,0.055146978591537,2937.371794871795,114947.0,0.057176329598875225,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 5,2026-01-04,15.1,141181,7518,1861,228771,0.695,3.45,7.0,0.06643245195883299,9349.735099337748,123228.66666666667,0.0557708768043341,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 6,2026-01-13,17.6,111595,6139,1206,228771,0.695,3.45,9.0,0.0658183610376809,6340.624999999999,114807.33333333333,0.06246593052935029,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 7,2026-01-19,14.7,250391,10404,3222,228771,0.695,3.45,6.0,0.05441888885782636,17033.40136054422,167722.33333333334,0.062223233951446744,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 8,2026-01-20,23.1,157867,8721,2420,228771,0.695,3.45,1.0,0.07057206382587874,6834.069264069263,173284.33333333334,0.06360310457379532,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 9,2026-01-26,11.0,104399,6561,955,228771,0.695,3.45,6.0,0.07199302675312982,9490.818181818182,170885.66666666666,0.06566132647894497,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 10,2026-02-05,15.8,142811,7271,1807,228771,0.695,3.45,10.0,0.06356653198983271,9038.670886075948,135025.66666666666,0.06871054085628042,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 11,2026-02-07,19.8,166865,10063,2087,228771,0.695,3.45,2.0,0.07281335211098793,8427.525252525253,138025.0,0.0694576369513168,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 12,2026-02-08,29.2,96760,4965,1628,228771,0.695,3.45,1.0,0.06813766019016122,3313.6986301369866,135478.66666666666,0.06817251476366061,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 13,2026-02-09,23.0,137799,7637,1372,228771,0.695,3.45,1.0,0.0653778329305728,5991.260869565217,133808.0,0.0687762817439073,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 14,2026-02-12,14.0,156533,9478,1624,228771,0.695,3.45,3.0,0.07092434183207375,11180.92857142857,130364.0,0.06814661165093591,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 15,2026-02-13,21.9,124011,5115,2041,228771,0.695,3.45,1.0,0.05770455846658764,5662.602739726028,139447.66666666666,0.06466891107641139,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 16,2026-02-17,18.8,125640,6163,1502,228771,0.695,3.45,4.0,0.06100764087870105,6682.978723404255,135394.66666666666,0.06321218039245413,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 17,2026-02-21,14.5,119973,7476,1328,228771,0.695,3.45,4.0,0.07338317788169005,8274.0,123208.0,0.06403179240899291,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 18,2026-02-24,21.9,154296,6715,2407,228771,0.695,3.45,3.0,0.05912013273189195,7045.479452054795,133303.0,0.06450365049742766,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 19,2026-03-03,12.5,191791,8413,3086,228771,0.695,3.45,7.0,0.05995588948386525,15343.28,155353.33333333334,0.06415306669914907,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 20,2026-03-12,18.9,111561,4606,1587,228771,0.695,3.45,9.0,0.05551223097677504,5902.698412698413,152549.33333333334,0.058196084397510735,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 21,2026-03-13,16.1,90789,3187,1387,228771,0.695,3.45,1.0,0.05038055271013008,5639.068322981366,131380.33333333334,0.055282891056923446,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 22,2026-03-16,22.9,160086,7665,2597,228771,0.695,3.45,3.0,0.06410304461352023,6990.655021834062,120812.0,0.05666527610014178,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 23,2026-03-19,22.1,187761,7517,1837,228771,0.695,3.45,3.0,0.04981865243580935,8495.972850678732,146212.0,0.054767416586486546,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 24,2026-03-20,26.8,105528,3767,1421,228771,0.695,3.45,1.0,0.049162307633992874,3937.6119402985073,151125.0,0.05436133489444081,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 25,2026-03-25,19.6,193655,8377,2568,228771,0.695,3.45,5.0,0.05651803464924737,9880.357142857141,162314.66666666666,0.05183299823968319,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 26,2026-03-31,15.1,78257,3002,1368,228771,0.695,3.45,6.0,0.05584164994824744,5182.582781456954,125813.33333333333,0.05384066407716256,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 27,2026-04-06,21.0,183094,8660,2441,228771,0.695,3.45,6.0,0.060630058876861063,8718.761904761905,151668.66666666666,0.05766324782478529,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 28,2026-04-07,22.6,136638,7308,1370,228771,0.695,3.45,1.0,0.06351088277053235,6045.929203539823,132663.0,0.05999419719854695,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 29,2026-04-08,15.6,161336,10056,1552,228771,0.695,3.45,1.0,0.07194922397976893,10342.051282051283,160356.0,0.06536338854238744,0.26389357305560507,High consistency
ThinkCast,podcast,ThinkCast Episode 30,2026-04-10,23.5,166755,7834,2741,228771,0.695,3.45,2.0,0.06341638931366375,7095.95744680851,154909.66666666666,0.066292165354655,0.26389357305560507,High consistency
